order_id,placed_at,zone,platform,status,total_amount,prep_time_seconds,delivery_time_seconds,cancellation_reason,weather_flag
484812,2026-06-21T12:32:41,Zone 1,swiggy,delivered,266,561,1779,,false
484673,2026-06-21T12:42:29,Zone 2,swiggy,delivered,207,970,1951,,false
484773,2026-06-21T12:51:36,Zone 3,zomato,delivered,353,513,1671,,false
484801,2026-06-21T12:58:50,Zone 2,zomato,delivered,410,1349,2190,,false
484607,2026-06-21T13:18:29,Zone 2,swiggy,delivered,297,593,1586,,false
484621,2026-06-21T13:38:44,Zone 2,zomato,delivered,333,735,1733,,false
484736,2026-06-21T13:58:50,Zone 2,swiggy,delivered,233,1251,2463,,false
484669,2026-06-21T14:15:05,Zone 2,zomato,delivered,139,721,1893,,false
484792,2026-06-21T14:32:00,Zone 1,zomato,delivered,498,580,1626,,false
484616,2026-06-21T14:40:16,Zone 2,zomato,cancelled,109,1188,,customer_cancelled_predispatch,false
484742,2026-06-21T15:02:18,Zone 1,swiggy,delivered,425,1107,1830,,false
484619,2026-06-21T15:07:35,Zone 2,swiggy,delivered,444,645,1759,,false
484637,2026-06-21T15:39:17,Zone 1,zomato,delivered,189,1187,2107,,false
484627,2026-06-21T16:15:00,Zone 3,zomato,delivered,595,516,1524,,false
484775,2026-06-21T16:21:22,Zone 3,swiggy,delivered,234,552,1432,,false
484726,2026-06-21T16:59:09,Zone 1,swiggy,delivered,112,895,1888,,false
484837,2026-06-21T17:23:55,Zone 3,swiggy,delivered,509,1076,2312,,false
484732,2026-06-21T18:22:04,Zone 1,swiggy,delivered,189,876,1902,,false
484840,2026-06-21T18:27:08,Zone 2,swiggy,delivered,192,1128,1860,,false
484852,2026-06-21T18:39:17,Zone 2,swiggy,delivered,354,588,1577,,false
484786,2026-06-21T18:41:49,Zone 2,swiggy,delivered,513,687,1694,,false
484748,2026-06-21T18:44:56,Zone 3,zomato,cancelled,175,723,,customer_cancelled_predispatch,false
484836,2026-06-21T18:48:07,Zone 2,swiggy,delivered,382,1223,2327,,false
484705,2026-06-21T19:26:43,Zone 3,swiggy,delivered,274,527,1727,,false
484631,2026-06-21T19:27:47,Zone 1,zomato,delivered,107,1116,2016,,false
484687,2026-06-21T19:32:08,Zone 1,zomato,delivered,354,1040,2237,,false
484777,2026-06-21T19:44:37,Zone 2,swiggy,delivered,247,477,1282,,false
484674,2026-06-21T19:45:28,Zone 1,zomato,delivered,401,1003,1727,,false
484626,2026-06-21T19:49:16,Zone 3,swiggy,delivered,286,1004,2136,,false
484630,2026-06-21T20:06:57,Zone 2,swiggy,delivered,111,1359,2261,,false
484611,2026-06-21T20:10:58,Zone 1,swiggy,delivered,99,609,1813,,false
484760,2026-06-21T20:19:38,Zone 1,zomato,delivered,274,517,1321,,false
484780,2026-06-21T20:27:17,Zone 1,zomato,delivered,676,844,1880,,false
484663,2026-06-21T20:30:22,Zone 3,swiggy,cancelled,601,1473,2299,kitchen_overload,false
484816,2026-06-21T20:30:43,Zone 2,zomato,delivered,409,729,1794,,false
484753,2026-06-21T20:35:04,Zone 3,zomato,delivered,286,890,1813,,false
484657,2026-06-21T20:36:46,Zone 1,zomato,delivered,666,1174,2127,,false
484806,2026-06-21T20:37:34,Zone 1,zomato,delivered,267,1321,2234,,false
484830,2026-06-21T20:39:42,Zone 1,zomato,delivered,258,1076,1996,,false
484735,2026-06-21T20:41:00,Zone 3,swiggy,delivered,749,1107,2235,,false
484720,2026-06-21T20:41:23,Zone 2,zomato,delivered,517,780,1908,,false
484772,2026-06-21T20:46:22,Zone 2,zomato,delivered,334,707,1493,,false
484765,2026-06-21T20:50:51,Zone 1,zomato,delivered,239,1450,2554,,false
484863,2026-06-21T20:51:35,Zone 3,zomato,delivered,178,491,1243,,false
484697,2026-06-21T20:55:20,Zone 3,zomato,delivered,205,1200,2495,,false
484825,2026-06-21T21:05:13,Zone 2,swiggy,delivered,319,858,1916,,false
484798,2026-06-21T21:09:47,Zone 2,swiggy,delivered,205,525,1205,,false
484683,2026-06-21T21:12:45,Zone 1,swiggy,delivered,832,1028,1993,,false
484680,2026-06-21T21:31:08,Zone 3,swiggy,delivered,221,580,1381,,false
484709,2026-06-21T21:47:35,Zone 3,zomato,delivered,213,1229,2344,,false
484643,2026-06-21T21:51:26,Zone 3,swiggy,delivered,164,1403,2126,,false
484665,2026-06-21T21:54:31,Zone 1,swiggy,delivered,215,513,1613,,false
484770,2026-06-21T22:00:35,Zone 1,swiggy,cancelled,365,914,,customer_cancelled_predispatch,false
484599,2026-06-21T22:24:00,Zone 2,zomato,delivered,968,1099,1762,,false
484715,2026-06-21T22:24:26,Zone 1,zomato,delivered,393,1199,2487,,false
484864,2026-06-21T22:27:05,Zone 1,swiggy,delivered,386,1253,2362,,false
484648,2026-06-21T22:30:51,Zone 3,swiggy,delivered,274,455,1692,,false
484809,2026-06-21T22:33:25,Zone 3,swiggy,delivered,536,436,1394,,false
484689,2026-06-21T22:44:37,Zone 3,swiggy,delivered,277,1210,2129,,false
484652,2026-06-21T23:08:30,Zone 1,swiggy,delivered,107,650,1775,,false
484858,2026-06-21T23:36:22,Zone 2,swiggy,delivered,210,1166,2172,,false
484707,2026-06-21T23:43:16,Zone 3,zomato,delivered,238,421,1143,,false
484691,2026-06-21T23:58:44,Zone 1,zomato,delivered,165,963,1822,,false
484950,2026-06-22T06:03:34,Zone 1,swiggy,delivered,227,924,1679,,false
484998,2026-06-22T07:06:31,Zone 1,zomato,delivered,597,793,1622,,false
485004,2026-06-22T09:13:33,Zone 1,swiggy,delivered,276,928,2241,,false
484938,2026-06-22T09:16:39,Zone 1,zomato,delivered,278,994,1732,,false
485029,2026-06-22T11:02:29,Zone 1,swiggy,delivered,221,881,1683,,false
484991,2026-06-22T12:01:39,Zone 3,swiggy,delivered,464,951,1968,,false
485013,2026-06-22T12:25:32,Zone 3,swiggy,delivered,380,1288,2636,,false
485023,2026-06-22T12:28:28,Zone 1,swiggy,delivered,233,576,1231,,false
484889,2026-06-22T12:39:22,Zone 3,swiggy,cancelled,132,908,2374,address_issue,false
484960,2026-06-22T12:49:28,Zone 3,swiggy,delivered,309,934,1915,,false
484911,2026-06-22T12:51:47,Zone 2,swiggy,delivered,292,1279,2303,,false
484949,2026-06-22T13:12:54,Zone 1,swiggy,delivered,403,725,1506,,false
484897,2026-06-22T13:14:48,Zone 1,swiggy,delivered,292,496,1748,,false
484958,2026-06-22T13:25:04,Zone 2,swiggy,delivered,605,1257,2445,,false
484948,2026-06-22T13:27:40,Zone 2,zomato,delivered,388,725,1747,,false
484944,2026-06-22T13:30:34,Zone 3,swiggy,delivered,496,1197,2265,,false
484914,2026-06-22T13:31:19,Zone 2,zomato,delivered,282,522,1506,,false
484872,2026-06-22T13:52:17,Zone 2,swiggy,cancelled,223,567,2025,courier_no_show,false
484969,2026-06-22T14:03:55,Zone 1,swiggy,delivered,400,587,1321,,false
484999,2026-06-22T14:38:45,Zone 1,zomato,delivered,415,1184,2281,,false
485003,2026-06-22T14:47:56,Zone 3,zomato,delivered,118,912,2146,,false
484909,2026-06-22T14:54:25,Zone 2,zomato,delivered,564,1159,2408,,false
484941,2026-06-22T15:44:34,Zone 2,swiggy,delivered,490,755,1779,,false
484986,2026-06-22T16:28:35,Zone 2,swiggy,delivered,362,658,1915,,false
484939,2026-06-22T17:10:01,Zone 3,zomato,delivered,250,1218,2059,,false
484953,2026-06-22T17:21:26,Zone 3,swiggy,cancelled,270,432,1249,restaurant_closed_early,false
484996,2026-06-22T17:35:09,Zone 1,swiggy,cancelled,249,955,1798,weather_delay,false
485010,2026-06-22T18:35:26,Zone 1,zomato,delivered,264,1018,1785,,false
484983,2026-06-22T18:41:48,Zone 3,swiggy,delivered,194,747,2026,,false
484963,2026-06-22T19:19:59,Zone 1,zomato,delivered,486,591,1450,,false
484870,2026-06-22T19:25:37,Zone 2,zomato,delivered,126,748,2039,,false
484917,2026-06-22T19:28:47,Zone 1,swiggy,delivered,357,806,1702,,false
484868,2026-06-22T19:33:44,Zone 2,zomato,cancelled,265,1419,2439,courier_no_show,false
484922,2026-06-22T19:38:12,Zone 2,zomato,delivered,185,817,1808,,false
484988,2026-06-22T19:55:35,Zone 1,swiggy,cancelled,238,828,1831,kitchen_overload,false
484980,2026-06-22T19:59:48,Zone 1,swiggy,delivered,175,576,1448,,false
484974,2026-06-22T20:00:02,Zone 3,swiggy,delivered,378,575,1289,,false
484877,2026-06-22T20:16:56,Zone 3,zomato,delivered,443,1049,2229,,false
484903,2026-06-22T20:29:07,Zone 2,swiggy,delivered,99,865,1768,,false
484946,2026-06-22T20:35:23,Zone 2,zomato,delivered,280,1222,2137,,false
484866,2026-06-22T20:38:03,Zone 2,swiggy,delivered,198,1289,1963,,false
484936,2026-06-22T20:47:05,Zone 1,swiggy,cancelled,122,1034,2346,courier_no_show,false
484885,2026-06-22T20:51:20,Zone 3,swiggy,delivered,99,734,1856,,false
484926,2026-06-22T20:56:05,Zone 2,swiggy,delivered,405,907,1840,,false
484887,2026-06-22T21:04:35,Zone 2,swiggy,delivered,197,1299,2091,,false
484906,2026-06-22T21:11:35,Zone 1,swiggy,delivered,388,942,2082,,false
484892,2026-06-22T21:23:39,Zone 2,zomato,delivered,726,934,2225,,false
484934,2026-06-22T21:23:47,Zone 2,swiggy,delivered,182,585,1411,,false
485019,2026-06-22T21:26:48,Zone 2,zomato,delivered,385,669,1967,,false
484929,2026-06-22T22:05:10,Zone 1,swiggy,delivered,236,1000,1961,,false
484881,2026-06-22T22:29:43,Zone 3,zomato,delivered,319,768,1572,,false
484943,2026-06-22T22:30:34,Zone 3,swiggy,cancelled,268,698,2076,address_issue,false
485026,2026-06-22T23:13:54,Zone 1,zomato,delivered,439,845,2143,,false
485068,2026-06-23T06:55:56,Zone 2,zomato,delivered,455,740,1589,,false
485037,2026-06-23T07:34:36,Zone 2,zomato,delivered,428,1141,2396,,true
485157,2026-06-23T08:30:08,Zone 3,swiggy,cancelled,340,884,3715,kitchen_overload,true
485057,2026-06-23T08:39:59,Zone 3,zomato,cancelled,443,754,2902,weather_delay,true
485132,2026-06-23T09:20:44,Zone 3,zomato,delivered,159,760,2336,,true
485041,2026-06-23T09:27:18,Zone 1,swiggy,delivered,486,608,1746,,false
485126,2026-06-23T10:49:37,Zone 2,swiggy,delivered,99,1113,2625,,true
485104,2026-06-23T11:14:02,Zone 3,swiggy,delivered,288,1229,2308,,true
485083,2026-06-23T11:57:25,Zone 1,zomato,delivered,431,978,2231,,false
485062,2026-06-23T12:03:18,Zone 3,zomato,delivered,277,1241,3186,,true
485074,2026-06-23T12:29:35,Zone 1,swiggy,delivered,254,597,1666,,false
485156,2026-06-23T12:29:47,Zone 2,swiggy,delivered,249,1211,2690,,false
485060,2026-06-23T12:33:48,Zone 2,zomato,delivered,443,800,2015,,false
485092,2026-06-23T12:53:56,Zone 3,zomato,delivered,288,862,2840,,false
485114,2026-06-23T13:39:47,Zone 2,swiggy,delivered,530,897,1708,,false
485137,2026-06-23T14:50:32,Zone 3,swiggy,delivered,509,945,2115,,true
485088,2026-06-23T15:19:58,Zone 2,swiggy,delivered,167,1054,2087,,true
485163,2026-06-23T16:44:38,Zone 1,zomato,delivered,340,682,1927,,true
485144,2026-06-23T17:31:34,Zone 2,swiggy,delivered,418,774,1555,,true
485167,2026-06-23T17:40:31,Zone 3,zomato,delivered,236,504,2376,,true
485077,2026-06-23T19:15:32,Zone 3,zomato,delivered,708,501,1813,,false
485100,2026-06-23T19:22:05,Zone 3,swiggy,delivered,313,650,2172,,true
485055,2026-06-23T19:51:28,Zone 1,swiggy,delivered,197,1207,2076,,false
485172,2026-06-23T20:13:51,Zone 3,swiggy,delivered,358,497,1810,,true
485120,2026-06-23T20:18:29,Zone 2,zomato,delivered,336,1315,2693,,true
485177,2026-06-23T20:19:19,Zone 2,zomato,delivered,254,1054,2524,,true
485050,2026-06-23T20:20:43,Zone 1,zomato,cancelled,260,1079,3039,weather_delay,false
485090,2026-06-23T20:33:58,Zone 2,zomato,cancelled,415,644,2321,weather_delay,false
485045,2026-06-23T20:48:08,Zone 2,swiggy,delivered,195,1221,2056,,false
485031,2026-06-23T20:50:30,Zone 2,zomato,delivered,406,1294,2720,,false
485143,2026-06-23T21:11:49,Zone 1,swiggy,cancelled,188,1383,,customer_cancelled_predispatch,false
485150,2026-06-23T21:17:39,Zone 2,zomato,delivered,172,500,1832,,true
485151,2026-06-23T21:19:21,Zone 1,swiggy,delivered,426,1126,2558,,true
485094,2026-06-23T22:17:09,Zone 1,swiggy,delivered,387,931,1900,,false
485035,2026-06-23T22:21:22,Zone 2,zomato,cancelled,209,962,2203,courier_no_show,false
485109,2026-06-23T22:28:55,Zone 2,swiggy,delivered,217,467,1560,,false
485118,2026-06-23T23:33:34,Zone 3,swiggy,delivered,506,549,2516,,true
485237,2026-06-24T08:13:52,Zone 2,zomato,delivered,530,582,1422,,false
485326,2026-06-24T08:49:03,Zone 2,zomato,delivered,126,553,1867,,true
485204,2026-06-24T09:29:56,Zone 1,zomato,delivered,99,914,1857,,false
485280,2026-06-24T10:30:44,Zone 1,zomato,cancelled,311,1108,2809,weather_delay,false
485330,2026-06-24T10:34:49,Zone 1,zomato,delivered,460,450,1434,,false
485203,2026-06-24T11:55:06,Zone 3,swiggy,cancelled,309,841,3074,kitchen_overload,true
485198,2026-06-24T12:05:28,Zone 1,swiggy,delivered,192,1130,2553,,false
485297,2026-06-24T12:33:55,Zone 2,swiggy,delivered,326,1165,2308,,true
485307,2026-06-24T12:43:45,Zone 2,swiggy,delivered,99,867,2445,,false
485344,2026-06-24T13:12:11,Zone 1,swiggy,delivered,444,1068,1914,,true
485183,2026-06-24T13:21:59,Zone 2,swiggy,delivered,166,905,2428,,true
485225,2026-06-24T13:31:01,Zone 2,swiggy,cancelled,183,1043,2824,weather_delay,false
485208,2026-06-24T13:34:20,Zone 3,swiggy,cancelled,154,1000,3165,weather_delay,true
485224,2026-06-24T13:41:45,Zone 2,zomato,delivered,267,1342,2836,,true
485211,2026-06-24T13:45:51,Zone 2,swiggy,cancelled,713,513,,customer_cancelled_predispatch,true
485289,2026-06-24T13:51:18,Zone 1,zomato,delivered,242,714,1972,,false
485255,2026-06-24T13:59:27,Zone 3,swiggy,cancelled,99,851,2742,weather_delay,true
485215,2026-06-24T14:05:27,Zone 1,zomato,delivered,596,991,2448,,false
485332,2026-06-24T15:57:31,Zone 3,swiggy,delivered,278,669,1681,,true
485339,2026-06-24T16:36:34,Zone 2,swiggy,delivered,267,671,2081,,true
485189,2026-06-24T16:52:26,Zone 1,swiggy,delivered,431,410,1462,,false
485261,2026-06-24T18:03:00,Zone 2,zomato,delivered,232,812,2109,,true
485322,2026-06-24T18:11:57,Zone 3,swiggy,delivered,294,1110,2293,,true
485295,2026-06-24T18:42:18,Zone 2,swiggy,delivered,330,676,1686,,true
485321,2026-06-24T18:57:53,Zone 3,zomato,delivered,157,545,2529,,true
485312,2026-06-24T19:02:06,Zone 2,zomato,delivered,796,797,1654,,false
485303,2026-06-24T19:13:36,Zone 3,swiggy,delivered,311,934,2942,,true
485318,2026-06-24T19:25:29,Zone 3,zomato,cancelled,194,1142,3495,weather_delay,true
485279,2026-06-24T19:36:31,Zone 1,swiggy,delivered,351,1421,2785,,false
485245,2026-06-24T19:38:49,Zone 2,zomato,delivered,205,1035,2486,,true
485346,2026-06-24T19:47:12,Zone 1,swiggy,delivered,214,1241,2433,,false
485231,2026-06-24T20:20:35,Zone 1,swiggy,delivered,375,729,1907,,false
485265,2026-06-24T20:25:24,Zone 2,zomato,delivered,191,1410,2314,,false
485249,2026-06-24T20:42:09,Zone 2,swiggy,delivered,195,802,2339,,false
485220,2026-06-24T20:42:51,Zone 1,zomato,delivered,362,1288,2144,,false
485193,2026-06-24T20:45:54,Zone 3,swiggy,cancelled,586,1011,2398,weather_delay,true
485336,2026-06-24T20:49:31,Zone 2,zomato,delivered,528,489,1947,,false
485273,2026-06-24T20:55:29,Zone 2,swiggy,delivered,332,936,1866,,true
485319,2026-06-24T21:00:26,Zone 2,zomato,delivered,468,498,1321,,false
485296,2026-06-24T21:00:47,Zone 2,zomato,delivered,417,633,1605,,false
485286,2026-06-24T22:04:43,Zone 2,zomato,delivered,99,1231,2283,,false
485241,2026-06-24T22:36:53,Zone 1,zomato,delivered,145,702,1977,,true
485190,2026-06-24T22:50:22,Zone 3,swiggy,delivered,607,774,2720,,true
485347,2026-06-24T22:51:28,Zone 1,swiggy,delivered,554,835,2340,,false
485267,2026-06-24T23:42:08,Zone 1,zomato,delivered,693,1187,2077,,true
485422,2026-06-25T07:23:11,Zone 2,swiggy,cancelled,199,568,2476,weather_delay,false
485491,2026-06-25T07:52:19,Zone 1,zomato,delivered,224,1034,2355,,false
485504,2026-06-25T08:20:29,Zone 1,swiggy,delivered,291,678,1895,,true
485486,2026-06-25T09:26:40,Zone 2,zomato,delivered,496,546,1783,,false
485403,2026-06-25T09:31:15,Zone 2,swiggy,delivered,238,469,1499,,false
485367,2026-06-25T09:52:50,Zone 2,swiggy,delivered,156,473,1883,,true
485384,2026-06-25T11:01:31,Zone 1,zomato,delivered,376,571,1618,,false
485351,2026-06-25T11:03:57,Zone 3,swiggy,delivered,377,458,1832,,true
485516,2026-06-25T11:13:09,Zone 1,swiggy,delivered,388,844,2079,,false
485358,2026-06-25T11:56:31,Zone 1,swiggy,delivered,412,752,2172,,true
485389,2026-06-25T12:23:08,Zone 3,zomato,cancelled,198,1093,3718,weather_delay,false
485397,2026-06-25T12:26:54,Zone 2,zomato,delivered,472,680,1939,,false
485466,2026-06-25T12:59:49,Zone 1,swiggy,delivered,430,1356,2541,,false
485357,2026-06-25T13:07:17,Zone 3,swiggy,cancelled,181,1021,2923,kitchen_overload,true
485452,2026-06-25T13:08:28,Zone 2,swiggy,delivered,422,606,2195,,false
485449,2026-06-25T13:10:39,Zone 3,swiggy,cancelled,602,1102,2495,weather_delay,false
485457,2026-06-25T13:45:18,Zone 3,zomato,delivered,545,1347,2476,,true
485483,2026-06-25T14:53:37,Zone 1,swiggy,delivered,654,496,1902,,false
485447,2026-06-25T15:19:36,Zone 3,swiggy,delivered,209,635,1803,,true
485463,2026-06-25T16:02:08,Zone 2,swiggy,cancelled,604,470,2004,weather_delay,false
485392,2026-06-25T16:10:48,Zone 1,swiggy,delivered,539,1130,2367,,true
485498,2026-06-25T16:27:55,Zone 2,swiggy,delivered,157,862,1773,,false
485432,2026-06-25T17:53:07,Zone 3,zomato,delivered,237,1072,2957,,true
485453,2026-06-25T18:07:58,Zone 2,swiggy,delivered,308,434,2024,,true
485373,2026-06-25T18:14:29,Zone 3,swiggy,delivered,541,1286,2485,,true
485428,2026-06-25T18:44:13,Zone 3,swiggy,delivered,329,478,1976,,false
485379,2026-06-25T19:02:03,Zone 2,swiggy,cancelled,390,912,2398,weather_delay,true
485364,2026-06-25T19:13:09,Zone 1,swiggy,delivered,185,1051,2337,,true
485472,2026-06-25T19:32:03,Zone 2,swiggy,delivered,269,748,2339,,false
485511,2026-06-25T19:44:23,Zone 2,swiggy,delivered,167,1228,2772,,true
485415,2026-06-25T20:00:55,Zone 1,zomato,delivered,99,756,1984,,true
485520,2026-06-25T20:07:26,Zone 3,swiggy,cancelled,99,1176,4007,weather_delay,true
485348,2026-06-25T20:14:59,Zone 1,swiggy,delivered,314,532,1416,,false
485385,2026-06-25T20:20:14,Zone 1,swiggy,delivered,372,921,2205,,true
485416,2026-06-25T20:50:43,Zone 2,swiggy,cancelled,335,850,2260,weather_delay,false
485409,2026-06-25T20:54:36,Zone 2,zomato,delivered,167,671,1969,,false
485478,2026-06-25T21:05:13,Zone 3,zomato,delivered,301,1161,2959,,true
485445,2026-06-25T21:14:53,Zone 2,swiggy,delivered,409,1032,2510,,true
485495,2026-06-25T21:26:11,Zone 3,zomato,delivered,505,1393,2793,,true
485402,2026-06-25T21:37:09,Zone 3,swiggy,delivered,330,842,2605,,true
485355,2026-06-25T21:47:43,Zone 2,zomato,delivered,167,1223,2493,,false
485440,2026-06-25T22:01:18,Zone 3,swiggy,delivered,260,1000,2076,,true
485436,2026-06-25T22:04:12,Zone 1,swiggy,delivered,180,561,1507,,true
485510,2026-06-25T22:32:12,Zone 1,swiggy,delivered,349,1161,2187,,false
485655,2026-06-26T01:25:59,Zone 1,zomato,delivered,497,1006,1963,,false
485564,2026-06-26T04:43:31,Zone 1,swiggy,delivered,417,468,1531,,false
485709,2026-06-26T06:43:43,Zone 2,zomato,delivered,175,1003,1971,,false
485634,2026-06-26T08:57:05,Zone 2,zomato,delivered,267,464,1621,,false
485602,2026-06-26T09:22:22,Zone 2,zomato,delivered,218,876,1572,,false
485727,2026-06-26T09:29:27,Zone 3,swiggy,delivered,172,1128,2144,,false
485643,2026-06-26T09:38:07,Zone 2,zomato,delivered,278,587,1338,,false
485583,2026-06-26T09:48:33,Zone 3,swiggy,delivered,419,607,1859,,false
485566,2026-06-26T09:59:57,Zone 1,zomato,delivered,256,1199,2436,,false
485780,2026-06-26T10:12:10,Zone 2,zomato,delivered,212,1196,2029,,false
485719,2026-06-26T10:31:51,Zone 3,zomato,delivered,746,680,1587,,false
485702,2026-06-26T10:55:53,Zone 3,zomato,delivered,233,885,1720,,false
485640,2026-06-26T11:07:36,Zone 2,swiggy,delivered,421,1052,2050,,false
485631,2026-06-26T11:08:01,Zone 3,swiggy,delivered,353,441,1639,,false
485751,2026-06-26T11:12:07,Zone 3,swiggy,delivered,99,526,1765,,false
485647,2026-06-26T11:17:28,Zone 1,zomato,delivered,323,1196,2143,,false
485680,2026-06-26T11:25:39,Zone 2,swiggy,delivered,362,844,2144,,false
485706,2026-06-26T11:29:27,Zone 3,zomato,delivered,103,996,1991,,false
485532,2026-06-26T12:05:27,Zone 3,swiggy,delivered,99,851,1524,,false
485628,2026-06-26T12:09:12,Zone 1,zomato,delivered,311,855,1531,,false
485715,2026-06-26T12:15:49,Zone 1,zomato,delivered,180,715,1823,,false
485723,2026-06-26T12:28:56,Zone 2,zomato,delivered,292,1203,2157,,false
485652,2026-06-26T12:35:24,Zone 2,zomato,delivered,744,947,1907,,false
485550,2026-06-26T12:43:06,Zone 3,zomato,delivered,293,829,1699,,false
485538,2026-06-26T12:57:12,Zone 3,swiggy,delivered,171,708,1605,,false
485728,2026-06-26T13:03:35,Zone 3,swiggy,delivered,333,909,2128,,false
485598,2026-06-26T13:18:20,Zone 1,swiggy,cancelled,598,1174,2147,weather_delay,false
485603,2026-06-26T13:21:10,Zone 2,swiggy,delivered,417,957,1621,,false
485671,2026-06-26T13:30:55,Zone 1,swiggy,cancelled,376,734,1749,courier_no_show,false
485699,2026-06-26T13:32:31,Zone 3,swiggy,delivered,247,601,1282,,false
485739,2026-06-26T13:46:29,Zone 2,zomato,delivered,257,1239,1944,,false
485661,2026-06-26T13:51:49,Zone 2,swiggy,delivered,651,1364,2303,,false
